id,cliente_id,promocao_id,shopping_id,pontos_totais,pontos_unitarios,quantidade_numeros,cliente_saldo_anterior,cliente_saldo_posterior,status,data_resgate,shopping_sigla
8859,260675,1,3,1000,100,10,1700,700,Resgatado,2026-04-12 14:59:01,NK
8860,393014,1,3,600,100,6,601,1,Resgatado,2026-04-12 15:00:03,NK
8861,142044,1,4,300,100,3,1284,984,Resgatado,2026-04-12 15:02:18,NR
8862,390225,1,2,100,100,1,792,692,Resgatado,2026-04-12 15:03:02,BS
8863,142044,1,4,300,100,3,984,684,Resgatado,2026-04-12 15:04:10,NR
8864,517318,1,6,200,100,2,251,51,Resgatado,2026-04-12 15:07:24,NS
8865,335718,1,1,200,100,2,282,82,Resgatado,2026-04-12 15:10:11,CS
8866,187458,1,5,400,100,4,4535,4135,Resgatado,2026-04-12 15:11:45,GS
8867,444164,1,5,200,100,2,245,45,Resgatado,2026-04-12 15:15:24,GS
8868,451494,1,4,600,100,6,613,13,Resgatado,2026-04-12 15:16:18,NR
8869,109640,1,3,600,100,6,626,26,Resgatado,2026-04-12 15:17:35,NK
8870,330228,1,2,1000,100,10,1055,55,Resgatado,2026-04-12 15:18:06,BS
8871,463335,1,2,900,100,9,3042,2142,Resgatado,2026-04-12 15:18:30,BS
8872,516371,1,5,400,100,4,496,96,Resgatado,2026-04-12 15:19:29,GS
8873,517330,1,2,400,100,4,428,28,Resgatado,2026-04-12 15:20:48,BS
8874,191434,1,5,400,100,4,1231,831,Resgatado,2026-04-12 15:21:19,GS
8875,436268,1,3,100,100,1,127,27,Resgatado,2026-04-12 15:22:26,NK
8876,68527,1,5,1300,100,13,1375,75,Resgatado,2026-04-12 15:24:12,GS
8877,162172,1,3,300,100,3,3278,2978,Resgatado,2026-04-12 15:24:20,NK
8878,517113,1,3,1700,100,17,1702,2,Resgatado,2026-04-12 15:25:14,NK
8879,135701,1,1,1400,100,14,1469,69,Resgatado,2026-04-12 15:26:31,CS
8880,506040,1,2,400,100,4,490,90,Resgatado,2026-04-12 15:26:32,BS
8881,201317,1,6,300,100,3,392,92,Resgatado,2026-04-12 15:26:52,NS
8882,506068,1,2,1400,100,14,1478,78,Resgatado,2026-04-12 15:28:08,BS
8883,84747,1,2,1100,100,11,8975,7875,Resgatado,2026-04-12 15:31:16,BS
8884,422299,1,3,100,100,1,983,883,Resgatado,2026-04-12 15:32:18,NK
8885,514564,1,4,500,100,5,503,3,Resgatado,2026-04-12 15:32:58,NR
8886,122448,1,2,100,100,1,1329,1229,Resgatado,2026-04-12 15:33:04,BS
8887,190090,1,4,300,100,3,1732,1432,Resgatado,2026-04-12 15:33:21,NR
8888,91983,1,2,400,100,4,2919,2519,Resgatado,2026-04-12 15:34:27,BS
8889,453593,1,6,1900,100,19,1941,41,Resgatado,2026-04-12 15:35:00,NS
8890,407229,1,4,3200,100,32,3290,90,Resgatado,2026-04-12 15:35:45,NR
8891,122448,1,2,700,100,7,1229,529,Resgatado,2026-04-12 15:36:25,BS
8892,201291,1,2,3700,100,37,3731,31,Resgatado,2026-04-12 15:36:35,BS
8893,249217,1,6,200,100,2,338,138,Resgatado,2026-04-12 15:37:22,NS
8894,323873,1,2,2700,100,27,2770,70,Resgatado,2026-04-12 15:37:37,BS
8895,481357,1,6,200,100,2,479,279,Resgatado,2026-04-12 15:38:01,NS
8896,165282,1,5,100,100,1,1412,1312,Resgatado,2026-04-12 15:38:29,GS
8897,207877,1,4,200,100,2,213,13,Resgatado,2026-04-12 15:38:31,NR
8898,481357,1,6,200,100,2,279,79,Resgatado,2026-04-12 15:38:56,NS
8899,153078,1,1,1000,100,10,3888,2888,Resgatado,2026-04-12 15:40:31,CS
8900,153078,1,1,1000,100,10,2888,1888,Resgatado,2026-04-12 15:41:57,CS
8901,151307,1,4,700,100,7,735,35,Resgatado,2026-04-12 15:42:25,NR
8902,135989,1,3,2700,100,27,2730,30,Resgatado,2026-04-12 15:43:02,NK
8903,153078,1,1,300,100,3,1888,1588,Resgatado,2026-04-12 15:43:36,CS
8904,230221,1,4,800,100,8,821,21,Resgatado,2026-04-12 15:43:43,NR
8905,134342,1,3,200,100,2,228,28,Resgatado,2026-04-12 15:43:47,NK
8906,517244,1,2,500,100,5,550,50,Resgatado,2026-04-12 15:46:03,BS
8907,517256,1,2,700,100,7,796,96,Resgatado,2026-04-12 15:48:12,BS
8908,2558,1,5,100,100,1,2400,2300,Resgatado,2026-04-12 15:48:21,GS
8909,430718,1,3,4300,100,43,4347,47,Resgatado,2026-04-12 15:51:05,NK
8910,121167,1,3,1200,100,12,1204,4,Resgatado,2026-04-12 15:51:42,NK
8911,141367,1,1,1000,100,10,3339,2339,Resgatado,2026-04-12 15:52:39,CS
8912,449969,1,2,2000,100,20,6353,4353,Resgatado,2026-04-12 15:53:19,BS
8913,75194,1,4,1000,100,10,1476,476,Resgatado,2026-04-12 15:55:41,NR
8914,131707,1,3,900,100,9,9661,8761,Resgatado,2026-04-12 15:56:07,NK
8915,434295,1,2,100,100,1,16363,16263,Resgatado,2026-04-12 15:56:21,BS
8916,142071,1,6,2000,100,20,2284,284,Resgatado,2026-04-12 15:56:32,NS
8917,301710,1,5,800,100,8,843,43,Resgatado,2026-04-12 15:56:38,GS
8918,130117,1,2,400,100,4,461,61,Resgatado,2026-04-12 15:57:28,BS
8919,78088,1,6,1300,100,13,1330,30,Resgatado,2026-04-12 15:57:42,NS
8920,434295,1,2,3000,100,30,16263,13263,Resgatado,2026-04-12 15:57:47,BS
8921,435978,1,2,6900,100,69,6999,99,Resgatado,2026-04-12 15:58:30,BS
8922,486487,1,1,500,100,5,4007,3507,Resgatado,2026-04-12 15:59:14,CS
8923,78088,1,1,200,100,2,200,0,Resgatado,2026-04-12 15:59:16,CS
8924,469142,1,3,500,100,5,516,16,Resgatado,2026-04-12 15:59:22,NK
8925,434295,1,2,13200,100,132,13263,63,Resgatado,2026-04-12 16:01:05,BS
8926,249217,1,6,100,100,1,138,38,Resgatado,2026-04-12 16:01:55,NS
8927,427499,1,1,300,100,3,3000,2700,Resgatado,2026-04-12 16:03:34,CS
8928,517165,1,1,600,100,6,661,61,Resgatado,2026-04-12 16:04:01,CS
8929,418318,1,5,100,100,1,104,4,Resgatado,2026-04-12 16:04:22,GS
8930,354919,1,3,400,100,4,2457,2057,Resgatado,2026-04-12 16:04:46,NK
8931,148102,1,1,600,100,6,669,69,Resgatado,2026-04-12 16:04:52,CS
8932,250973,1,5,700,100,7,5718,5018,Resgatado,2026-04-12 16:04:55,GS
8933,148246,1,1,4200,100,42,4243,43,Resgatado,2026-04-12 16:05:39,CS
8934,19274,1,3,700,100,7,738,38,Resgatado,2026-04-12 16:06:14,NK
8935,451554,1,2,100,100,1,17100,17000,Resgatado,2026-04-12 16:07:50,BS
8936,451554,1,2,500,100,5,17000,16500,Resgatado,2026-04-12 16:10:11,BS
8937,457449,1,4,100,100,1,670,570,Resgatado,2026-04-12 16:12:33,NR
8938,457449,1,4,100,100,1,570,470,Resgatado,2026-04-12 16:13:16,NR
8939,236453,1,3,2500,100,25,2565,65,Resgatado,2026-04-12 16:14:43,NK
8940,252359,1,1,2100,100,21,2184,84,Resgatado,2026-04-12 16:22:40,CS
8941,491630,1,1,3100,100,31,3186,86,Resgatado,2026-04-12 16:24:59,CS
8942,278249,1,2,2100,100,21,2178,78,Resgatado,2026-04-12 16:25:40,BS
8943,7640,1,6,1000,100,10,4604,3604,Resgatado,2026-04-12 16:26:25,NS
8944,122448,1,2,300,100,3,529,229,Resgatado,2026-04-12 16:29:38,BS
8945,319803,1,3,1100,100,11,1128,28,Resgatado,2026-04-12 16:29:41,NK
8946,74211,1,3,3000,100,30,11302,8302,Resgatado,2026-04-12 16:32:36,NK
8947,74211,1,3,4000,100,40,8302,4302,Resgatado,2026-04-12 16:34:08,NK
8948,181045,1,3,100,100,1,1095,995,Resgatado,2026-04-12 16:35:42,NK
8949,508231,1,6,100,100,1,4200,4100,Resgatado,2026-04-12 16:35:53,NS
8950,64107,1,2,300,100,3,300,0,Resgatado,2026-04-12 16:36:21,BS
8951,200384,1,6,500,100,5,1233,733,Resgatado,2026-04-12 16:36:23,NS
8952,225094,1,2,3700,100,37,3704,4,Resgatado,2026-04-12 16:36:46,BS
8953,64107,1,3,400,100,4,414,14,Resgatado,2026-04-12 16:38:19,NK
8954,284625,1,1,300,100,3,5721,5421,Resgatado,2026-04-12 16:40:21,CS
8955,130259,1,4,100,100,1,104,4,Resgatado,2026-04-12 16:41:15,NR
8956,181045,1,3,100,100,1,995,895,Resgatado,2026-04-12 16:41:35,NK
8957,284625,1,1,400,100,4,5421,5021,Resgatado,2026-04-12 16:41:50,CS
8958,218054,1,2,11800,100,118,11802,2,Resgatado,2026-04-12 16:41:55,BS
8959,155102,1,1,100,100,1,748,648,Resgatado,2026-04-12 16:42:14,CS
8960,155102,1,1,100,100,1,648,548,Resgatado,2026-04-12 16:43:11,CS
8961,291176,1,6,1000,100,10,1878,878,Resgatado,2026-04-12 16:45:01,NS
8962,29585,1,5,300,100,3,3227,2927,Resgatado,2026-04-12 16:45:03,GS
8963,159130,1,3,4700,100,47,4794,94,Resgatado,2026-04-12 16:46:14,NK
8964,353746,1,2,1000,100,10,5476,4476,Resgatado,2026-04-12 16:50:34,BS
8965,139813,1,3,500,100,5,1529,1029,Resgatado,2026-04-12 16:52:40,NK
8966,300924,1,5,100,100,1,2687,2587,Resgatado,2026-04-12 16:54:53,GS
8967,139813,1,3,500,100,5,1029,529,Resgatado,2026-04-12 16:54:59,NK
8968,381665,1,2,1100,100,11,5166,4066,Resgatado,2026-04-12 16:59:47,BS
8969,19005,1,1,500,100,5,680,180,Resgatado,2026-04-12 17:00:41,CS
8970,451349,1,1,800,100,8,816,16,Resgatado,2026-04-12 17:03:56,CS
8971,60984,1,2,500,100,5,16773,16273,Resgatado,2026-04-12 17:04:04,BS
8972,228243,1,4,100,100,1,14474,14374,Resgatado,2026-04-12 17:05:02,NR
8973,127714,1,4,1100,100,11,1184,84,Resgatado,2026-04-12 17:06:00,NR
8974,141150,1,2,300,100,3,349,49,Resgatado,2026-04-12 17:06:25,BS
8975,195706,1,1,2500,100,25,2589,89,Resgatado,2026-04-12 17:06:36,CS
8976,34423,1,3,2100,100,21,2145,45,Resgatado,2026-04-12 17:07:01,NK
8977,51002,1,1,200,100,2,4698,4498,Resgatado,2026-04-12 17:10:02,CS
8978,30656,1,3,1300,100,13,1381,81,Resgatado,2026-04-12 17:10:11,NK
8979,417598,1,1,400,100,4,907,507,Resgatado,2026-04-12 17:11:08,CS
8980,185278,1,3,4000,100,40,8379,4379,Resgatado,2026-04-12 17:13:54,NK
8981,171561,1,3,100,100,1,194,94,Resgatado,2026-04-12 17:13:59,NK
8982,377443,1,3,100,100,1,2745,2645,Resgatado,2026-04-12 17:14:46,NK
8983,377443,1,3,2600,100,26,2645,45,Resgatado,2026-04-12 17:15:27,NK
8984,198043,1,5,1000,100,10,1067,67,Resgatado,2026-04-12 17:15:56,GS
8985,133603,1,5,700,100,7,748,48,Resgatado,2026-04-12 17:16:16,GS
8986,216760,1,4,600,100,6,1669,1069,Resgatado,2026-04-12 17:17:31,NR
8987,428217,1,2,200,100,2,5219,5019,Resgatado,2026-04-12 17:18:18,BS
8988,381663,1,1,300,100,3,340,40,Resgatado,2026-04-12 17:18:29,CS
8989,508231,1,6,4100,100,41,4100,0,Resgatado,2026-04-12 17:18:49,NS
8990,144949,1,5,200,100,2,255,55,Resgatado,2026-04-12 17:20:15,GS
8991,286756,1,2,1000,100,10,3754,2754,Resgatado,2026-04-12 17:20:28,BS
8992,468546,1,1,1700,100,17,1774,74,Resgatado,2026-04-12 17:22:00,CS
8993,50290,1,1,500,100,5,1437,937,Resgatado,2026-04-12 17:24:01,CS
8994,516665,1,3,800,100,8,887,87,Resgatado,2026-04-12 17:26:04,NK
8995,185248,1,2,2000,100,20,2768,768,Resgatado,2026-04-12 17:26:39,BS
8996,96219,1,6,100,100,1,1200,1100,Resgatado,2026-04-12 17:29:41,NS
8997,274171,1,2,500,100,5,2511,2011,Resgatado,2026-04-12 17:30:27,BS
8998,274171,1,2,1000,100,10,2011,1011,Resgatado,2026-04-12 17:31:51,BS
8999,124565,1,1,1800,100,18,1849,49,Resgatado,2026-04-12 17:32:02,CS
9000,445733,1,2,1000,100,10,1094,94,Resgatado,2026-04-12 17:35:09,BS
9001,128085,1,3,1100,100,11,10118,9018,Resgatado,2026-04-12 17:35:58,NK
9002,52404,1,1,1900,100,19,4916,3016,Resgatado,2026-04-12 17:36:27,CS
9003,19220,1,6,100,100,1,139,39,Resgatado,2026-04-12 17:36:43,NS
9004,162556,1,1,100,100,1,1722,1622,Resgatado,2026-04-12 17:37:31,CS
9005,346808,1,2,900,100,9,1548,648,Resgatado,2026-04-12 17:40:52,BS
9006,13824,1,3,500,100,5,1047,547,Resgatado,2026-04-12 17:43:51,NK
9007,483760,1,2,200,100,2,273,73,Resgatado,2026-04-12 17:45:13,BS
9008,13824,1,4,500,100,5,1023,523,Resgatado,2026-04-12 17:47:01,NR
9009,190544,1,3,2400,100,24,2428,28,Resgatado,2026-04-12 17:47:05,NK
9010,154584,1,3,500,100,5,1370,870,Resgatado,2026-04-12 17:48:32,NK
9011,66653,1,3,100,100,1,164,64,Resgatado,2026-04-12 17:51:00,NK
9012,151916,1,1,200,100,2,200,0,Resgatado,2026-04-12 17:53:17,CS
9013,252729,1,2,1000,100,10,1824,824,Resgatado,2026-04-12 17:54:09,BS
9014,288768,1,5,700,100,7,3695,2995,Resgatado,2026-04-12 17:55:23,GS
9015,437657,1,2,600,100,6,629,29,Resgatado,2026-04-12 17:55:55,BS
9016,71277,1,3,100,100,1,665,565,Resgatado,2026-04-12 17:57:39,NK
9017,43604,1,2,200,100,2,226,26,Resgatado,2026-04-12 18:00:59,BS
9018,183120,1,1,500,100,5,555,55,Resgatado,2026-04-12 18:01:10,CS
9019,60971,1,2,300,100,3,340,40,Resgatado,2026-04-12 18:03:22,BS
9020,1138,1,2,9400,100,94,9411,11,Resgatado,2026-04-12 18:03:56,BS
9021,37770,1,3,3200,100,32,3217,17,Resgatado,2026-04-12 18:04:17,NK
9022,15775,1,2,900,100,9,961,61,Resgatado,2026-04-12 18:05:26,BS
9023,516990,1,1,300,100,3,600,300,Resgatado,2026-04-12 18:08:45,CS
9024,282437,1,1,500,100,5,1710,1210,Resgatado,2026-04-12 18:08:59,CS
9025,306210,1,3,500,100,5,544,44,Resgatado,2026-04-12 18:09:20,NK
9026,69528,1,1,200,100,2,298,98,Resgatado,2026-04-12 18:12:50,CS
9027,59436,1,1,3000,100,30,9888,6888,Resgatado,2026-04-12 18:15:12,CS
9028,166883,1,6,1500,100,15,1536,36,Resgatado,2026-04-12 18:17:04,NS
9029,357322,1,3,200,100,2,226,26,Resgatado,2026-04-12 18:21:21,NK
9030,393977,1,3,500,100,5,1143,643,Resgatado,2026-04-12 18:27:39,NK
9031,292974,1,2,1700,100,17,1708,8,Resgatado,2026-04-12 18:27:45,BS
9032,127379,1,1,500,100,5,25534,25034,Resgatado,2026-04-12 18:29:14,CS
9033,319803,1,3,1200,100,12,1219,19,Resgatado,2026-04-12 18:29:53,NK
9034,333553,1,3,100,100,1,1847,1747,Resgatado,2026-04-12 18:30:43,NK
9035,333553,1,3,100,100,1,1747,1647,Resgatado,2026-04-12 18:32:08,NK
9036,444415,1,5,700,100,7,3726,3026,Resgatado,2026-04-12 18:32:30,GS
9037,445208,1,1,600,100,6,602,2,Resgatado,2026-04-12 18:33:59,CS
9038,121167,1,3,600,100,6,604,4,Resgatado,2026-04-12 18:34:36,NK
9039,21726,1,3,200,100,2,2925,2725,Resgatado,2026-04-12 18:37:24,NK
9040,195120,1,5,3200,100,32,3232,32,Resgatado,2026-04-12 18:38:52,GS
9041,367166,1,6,100,100,1,163,63,Resgatado,2026-04-12 18:39:15,NS
9042,224798,1,5,6700,100,67,6791,91,Resgatado,2026-04-12 18:39:51,GS
9044,251526,1,2,2300,100,23,2378,78,Resgatado,2026-04-12 18:40:44,BS
9043,499366,1,5,2700,100,27,9730,7030,Resgatado,2026-04-12 18:40:44,GS
9045,349423,1,2,200,100,2,38202,38002,Resgatado,2026-04-12 18:40:45,BS
9046,329042,1,5,100,100,1,710,610,Resgatado,2026-04-12 18:42:57,GS
9047,517212,1,1,900,100,9,968,68,Resgatado,2026-04-12 18:42:58,CS
9048,433254,1,5,2000,100,20,2035,35,Resgatado,2026-04-12 18:44:06,GS
9049,236453,1,3,300,100,3,378,78,Resgatado,2026-04-12 18:44:12,NK
9050,305826,1,6,200,100,2,1064,864,Resgatado,2026-04-12 18:44:29,NS
9051,513744,1,1,100,100,1,140,40,Resgatado,2026-04-12 18:46:12,CS
9052,329042,1,5,600,100,6,610,10,Resgatado,2026-04-12 18:46:18,GS
9053,517074,1,4,300,100,3,359,59,Resgatado,2026-04-12 18:48:58,NR
9054,29919,1,3,500,100,5,651,151,Resgatado,2026-04-12 18:49:22,NK
9055,183466,1,3,800,100,8,881,81,Resgatado,2026-04-12 18:49:34,NK
9056,133698,1,3,500,100,5,1533,1033,Resgatado,2026-04-12 18:51:06,NK
9057,136165,1,3,400,100,4,12456,12056,Resgatado,2026-04-12 18:51:37,NK
9058,133698,1,3,900,100,9,1033,133,Resgatado,2026-04-12 18:52:15,NK
9059,517010,1,6,3600,100,36,3680,80,Resgatado,2026-04-12 18:53:19,NS
9060,44313,1,1,1200,100,12,1282,82,Resgatado,2026-04-12 18:54:08,CS
9061,361089,1,1,700,100,7,752,52,Resgatado,2026-04-12 18:54:14,CS
9062,125573,1,3,1000,100,10,19062,18062,Resgatado,2026-04-12 18:56:14,NK
9063,236457,1,2,4600,100,46,7611,3011,Resgatado,2026-04-12 18:56:19,BS
9064,125573,1,3,600,100,6,18062,17462,Resgatado,2026-04-12 19:00:01,NK
9065,322077,1,1,100,100,1,4140,4040,Resgatado,2026-04-12 19:00:27,CS
9066,132074,1,1,200,100,2,200,0,Resgatado,2026-04-12 19:02:25,CS
9067,126961,1,6,300,100,3,743,443,Resgatado,2026-04-12 19:02:51,NS
9068,399612,1,2,700,100,7,739,39,Resgatado,2026-04-12 19:03:41,BS
9069,202352,1,4,600,100,6,649,49,Resgatado,2026-04-12 19:03:42,NR
9070,322077,1,1,100,100,1,4040,3940,Resgatado,2026-04-12 19:03:42,CS
9071,145071,1,2,3000,100,30,3040,40,Resgatado,2026-04-12 19:04:20,BS
9072,322077,1,1,100,100,1,3940,3840,Resgatado,2026-04-12 19:04:40,CS
9073,251666,1,5,100,100,1,1490,1390,Resgatado,2026-04-12 19:05:19,GS
9074,322077,1,1,100,100,1,3840,3740,Resgatado,2026-04-12 19:05:24,CS
9075,202352,1,3,500,100,5,1064,564,Resgatado,2026-04-12 19:05:59,NK
9076,322077,1,1,100,100,1,3740,3640,Resgatado,2026-04-12 19:06:04,CS
9077,322077,1,1,100,100,1,3640,3540,Resgatado,2026-04-12 19:07:02,CS
9078,322077,1,1,100,100,1,3540,3440,Resgatado,2026-04-12 19:07:31,CS
9079,322077,1,1,100,100,1,3440,3340,Resgatado,2026-04-12 19:07:43,CS
9080,322077,1,1,100,100,1,3340,3240,Resgatado,2026-04-12 19:08:13,CS
9082,322077,1,1,100,100,1,3240,3140,Resgatado,2026-04-12 19:08:25,CS
9081,60540,1,5,100,100,1,2771,2671,Resgatado,2026-04-12 19:08:25,GS
9083,322077,1,1,100,100,1,3140,3040,Resgatado,2026-04-12 19:08:38,CS
9084,322077,1,1,100,100,1,3040,2940,Resgatado,2026-04-12 19:08:48,CS
9085,322077,1,1,100,100,1,2940,2840,Resgatado,2026-04-12 19:09:01,CS
9086,191356,1,4,100,100,1,8615,8515,Resgatado,2026-04-12 19:09:07,NR
9087,191356,1,4,100,100,1,8515,8415,Resgatado,2026-04-12 19:09:28,NR
9088,322077,1,1,100,100,1,2840,2740,Resgatado,2026-04-12 19:09:34,CS
9089,322077,1,1,100,100,1,2740,2640,Resgatado,2026-04-12 19:09:46,CS
9090,322077,1,1,100,100,1,2640,2540,Resgatado,2026-04-12 19:10:01,CS
9091,322077,1,1,100,100,1,2540,2440,Resgatado,2026-04-12 19:10:42,CS
9092,322077,1,1,100,100,1,2440,2340,Resgatado,2026-04-12 19:10:56,CS
9093,113743,1,2,300,100,3,7666,7366,Resgatado,2026-04-12 19:11:36,BS
9094,191356,1,4,100,100,1,8415,8315,Resgatado,2026-04-12 19:11:38,NR
9095,191356,1,4,100,100,1,8315,8215,Resgatado,2026-04-12 19:12:24,NR
9096,402564,1,5,200,100,2,1323,1123,Resgatado,2026-04-12 19:13:41,GS
9097,131824,1,2,300,100,3,328,28,Resgatado,2026-04-12 19:19:05,BS
9098,145545,1,6,200,100,2,276,76,Resgatado,2026-04-12 19:20:55,NS
9099,435043,1,5,300,100,3,306,6,Resgatado,2026-04-12 19:22:41,GS
9100,419422,1,2,3000,100,30,21749,18749,Resgatado,2026-04-12 19:22:46,BS
9101,392308,1,5,700,100,7,783,83,Resgatado,2026-04-12 19:22:58,GS
9102,135844,1,3,900,100,9,908,8,Resgatado,2026-04-12 19:23:53,NK
9103,419422,1,2,3000,100,30,18749,15749,Resgatado,2026-04-12 19:23:54,BS
9104,419422,1,2,3000,100,30,15749,12749,Resgatado,2026-04-12 19:24:39,BS
9105,419422,1,2,3000,100,30,12749,9749,Resgatado,2026-04-12 19:25:31,BS
9106,419422,1,2,4000,100,40,9749,5749,Resgatado,2026-04-12 19:26:38,BS
9107,419422,1,2,3000,100,30,5749,2749,Resgatado,2026-04-12 19:27:40,BS
9108,322077,1,1,100,100,1,2340,2240,Resgatado,2026-04-12 19:28:41,CS
9109,419422,1,2,2500,100,25,2749,249,Resgatado,2026-04-12 19:28:51,BS
9110,322077,1,1,100,100,1,2240,2140,Resgatado,2026-04-12 19:28:54,CS
9111,322077,1,1,100,100,1,2140,2040,Resgatado,2026-04-12 19:29:11,CS
9112,252018,1,2,2000,100,20,3761,1761,Resgatado,2026-04-12 19:33:56,BS
9113,2226,1,1,2700,100,27,2720,20,Resgatado,2026-04-12 19:38:33,CS
9114,517334,1,1,300,100,3,379,79,Resgatado,2026-04-12 19:41:42,CS
9115,399469,1,2,100,100,1,1099,999,Resgatado,2026-04-12 19:44:36,BS
9116,203186,1,6,300,100,3,365,65,Resgatado,2026-04-12 19:44:47,NS
9117,444932,1,2,200,100,2,1274,1074,Resgatado,2026-04-12 19:46:13,BS
9118,62984,1,6,300,100,3,549,249,Resgatado,2026-04-12 19:46:39,NS
9119,129751,1,1,200,100,2,202,2,Resgatado,2026-04-12 19:53:07,CS
9120,399469,1,2,100,100,1,999,899,Resgatado,2026-04-12 19:55:32,BS
9121,399469,1,2,300,100,3,899,599,Resgatado,2026-04-12 19:59:13,BS
9122,516875,1,6,700,100,7,749,49,Resgatado,2026-04-12 20:01:45,NS
9123,448295,1,6,600,100,6,620,20,Resgatado,2026-04-12 20:04:16,NS
9124,517068,1,2,6500,100,65,6580,80,Resgatado,2026-04-12 20:09:25,BS
9125,285237,1,2,100,100,1,1923,1823,Resgatado,2026-04-12 20:09:56,BS
9126,199248,1,1,2400,100,24,2439,39,Resgatado,2026-04-12 20:10:19,CS
9127,516673,1,2,1000,100,10,1010,10,Resgatado,2026-04-12 20:17:22,BS
9128,516209,1,2,4900,100,49,4950,50,Resgatado,2026-04-12 20:18:14,BS
9129,195720,1,4,200,100,2,5200,5000,Resgatado,2026-04-12 20:19:36,NR
9130,463839,1,6,3400,100,34,3496,96,Resgatado,2026-04-12 20:21:33,NS
9131,298034,1,2,100,100,1,8480,8380,Resgatado,2026-04-12 20:30:12,BS
9132,480110,1,2,700,100,7,2469,1769,Resgatado,2026-04-12 20:41:52,BS
9133,104442,1,1,300,100,3,456,156,Resgatado,2026-04-12 20:50:31,CS
9134,260986,1,3,100,100,1,291,191,Resgatado,2026-04-12 20:52:15,NK
9135,15262,1,5,300,100,3,1766,1466,Resgatado,2026-04-12 21:07:34,GS
9136,15262,1,5,200,100,2,1466,1266,Resgatado,2026-04-12 21:08:05,GS
9137,517150,1,1,100,100,1,154,54,Resgatado,2026-04-12 21:17:37,CS
9138,392250,1,5,100,100,1,628,528,Resgatado,2026-04-12 21:18:01,GS
9139,100796,1,1,100,100,1,180,80,Resgatado,2026-04-12 21:29:29,CS
9140,132468,1,6,100,100,1,100,0,Resgatado,2026-04-12 21:43:35,NS
9141,310746,1,2,900,100,9,968,68,Resgatado,2026-04-12 21:55:21,BS
9142,44834,1,6,600,100,6,4553,3953,Resgatado,2026-04-12 21:59:27,NS
9143,22519,1,6,1200,100,12,1222,22,Resgatado,2026-04-12 22:03:57,NS
9144,29989,1,3,1000,100,10,1760,760,Resgatado,2026-04-12 22:08:58,NK
9145,513442,1,4,400,100,4,410,10,Resgatado,2026-04-12 22:13:45,NR
9146,307600,1,3,100,100,1,2610,2510,Resgatado,2026-04-12 22:59:57,NK
9147,307600,1,3,200,100,2,2510,2310,Resgatado,2026-04-12 23:02:59,NK
9148,102993,1,1,600,100,6,1535,935,Resgatado,2026-04-13 01:33:29,CS
9149,128085,1,3,300,100,3,9353,9053,Resgatado,2026-04-13 01:35:26,NK
9150,60971,1,2,100,100,1,115,15,Resgatado,2026-04-13 01:39:42,BS
9151,181045,1,3,1100,100,11,1106,6,Resgatado,2026-04-13 01:47:37,NK
9152,515846,1,2,900,100,9,989,89,Resgatado,2026-04-13 01:57:22,BS
9153,344032,1,2,1100,100,11,1198,98,Resgatado,2026-04-13 02:20:32,BS
9154,58496,1,3,5000,100,50,5844,844,Resgatado,2026-04-13 02:27:33,NK
9155,144106,1,4,800,100,8,977,177,Resgatado,2026-04-13 02:37:01,NR
9156,144106,1,4,100,100,1,177,77,Resgatado,2026-04-13 02:37:37,NR
9157,333553,1,3,100,100,1,1647,1547,Resgatado,2026-04-13 02:41:49,NK
9158,156135,1,1,500,100,5,3086,2586,Resgatado,2026-04-13 02:49:16,CS
9159,267799,1,5,400,100,4,400,0,Resgatado,2026-04-13 02:58:14,GS
9160,102993,1,1,900,100,9,935,35,Resgatado,2026-04-13 03:00:54,CS
9161,391144,1,3,100,100,1,120,20,Resgatado,2026-04-13 03:06:32,NK
9162,183120,1,1,600,100,6,755,155,Resgatado,2026-04-13 03:28:53,CS
9163,271601,1,2,6600,100,66,6640,40,Resgatado,2026-04-13 03:31:36,BS
9164,271601,1,3,3800,100,38,3856,56,Resgatado,2026-04-13 03:33:00,NK
9165,433589,1,3,100,100,1,189,89,Resgatado,2026-04-13 03:41:07,NK
9166,179564,1,1,100,100,1,399,299,Resgatado,2026-04-13 03:44:42,CS
9167,433589,1,6,600,100,6,10676,10076,Resgatado,2026-04-13 03:45:04,NS
9168,379684,1,5,400,100,4,420,20,Resgatado,2026-04-13 03:47:24,GS
9169,433589,1,6,10000,100,100,10076,76,Resgatado,2026-04-13 03:48:37,NS
9170,399796,1,2,100,100,1,169,69,Resgatado,2026-04-13 03:55:31,BS
9171,229493,1,6,200,100,2,2483,2283,Resgatado,2026-04-13 03:55:38,NS
9172,399796,1,2,100,100,1,208,108,Resgatado,2026-04-13 03:56:44,BS
9173,399796,1,2,100,100,1,108,8,Resgatado,2026-04-13 03:57:13,BS
9174,480081,1,5,400,100,4,401,1,Resgatado,2026-04-13 03:58:02,GS
9175,133264,1,5,200,100,2,9090,8890,Resgatado,2026-04-13 04:01:18,GS
9176,183466,1,3,100,100,1,165,65,Resgatado,2026-04-13 04:02:58,NK
9177,480081,1,5,100,100,1,112,12,Resgatado,2026-04-13 04:03:18,GS
9178,112560,1,5,300,100,3,368,68,Resgatado,2026-04-13 04:03:25,GS
9179,517380,1,1,100,100,1,106,6,Resgatado,2026-04-13 04:04:06,CS
